#ip,ioc
47.115.224.162,Possible Cobaltstrike C2 IP
47.115.226.34,Possible Cobaltstrike C2 IP
47.115.50.66,Possible Cobaltstrike C2 IP
47.116.101.154,Possible Cobaltstrike C2 IP
47.116.113.160,Possible Cobaltstrike C2 IP
47.116.73.197,Possible Cobaltstrike C2 IP
47.116.75.96,Possible Cobaltstrike C2 IP
47.117.127.175,Possible Cobaltstrike C2 IP
47.117.163.173,Possible Cobaltstrike C2 IP
47.118.48.188,Possible Cobaltstrike C2 IP
47.120.10.96,Possible Cobaltstrike C2 IP
47.120.11.176,Possible Cobaltstrike C2 IP
47.120.13.139,Possible Cobaltstrike C2 IP
47.120.2.120,Possible Cobaltstrike C2 IP
47.120.2.172,Possible Cobaltstrike C2 IP
47.120.40.107,Possible Cobaltstrike C2 IP
47.122.10.149,Possible Cobaltstrike C2 IP
47.206.167.222,Possible Cobaltstrike C2 IP
47.236.19.63,Possible Cobaltstrike C2 IP
47.236.24.0,Possible Cobaltstrike C2 IP
47.241.225.61,Possible Cobaltstrike C2 IP
47.242.0.207,Possible Cobaltstrike C2 IP
47.242.203.102,Possible Cobaltstrike C2 IP
47.242.238.9,Possible Cobaltstrike C2 IP
47.242.241.35,Possible Cobaltstrike C2 IP
47.242.37.176,Possible Cobaltstrike C2 IP
47.242.41.223,Possible Cobaltstrike C2 IP
47.242.78.26,Possible Cobaltstrike C2 IP
47.243.104.189,Possible Cobaltstrike C2 IP
47.243.139.176,Possible Cobaltstrike C2 IP
47.243.175.24,Possible Cobaltstrike C2 IP
47.243.68.1,Possible Cobaltstrike C2 IP
47.243.85.106,Possible Cobaltstrike C2 IP
47.244.167.171,Possible Cobaltstrike C2 IP
47.251.36.32,Possible Cobaltstrike C2 IP
47.254.44.87,Possible Cobaltstrike C2 IP
47.47.34.246,Possible Cobaltstrike C2 IP
47.47.34.249,Possible Cobaltstrike C2 IP
47.75.108.68,Possible Cobaltstrike C2 IP
47.87.137.200,Possible Cobaltstrike C2 IP
47.87.142.102,Possible Cobaltstrike C2 IP
47.87.168.192,Possible Cobaltstrike C2 IP
47.92.100.70,Possible Cobaltstrike C2 IP
47.92.128.8,Possible Cobaltstrike C2 IP
47.92.149.203,Possible Cobaltstrike C2 IP
47.92.155.81,Possible Cobaltstrike C2 IP
47.92.198.186,Possible Cobaltstrike C2 IP
47.92.198.253,Possible Cobaltstrike C2 IP
47.92.217.74,Possible Cobaltstrike C2 IP
47.92.229.165,Possible Cobaltstrike C2 IP
47.92.27.53,Possible Cobaltstrike C2 IP
47.92.32.193,Possible Cobaltstrike C2 IP
47.92.95.68,Possible Cobaltstrike C2 IP
47.92.97.171,Possible Cobaltstrike C2 IP
47.93.10.255,Possible Cobaltstrike C2 IP
47.93.102.149,Possible Cobaltstrike C2 IP
47.93.242.212,Possible Cobaltstrike C2 IP
47.93.51.191,Possible Cobaltstrike C2 IP
47.93.60.109,Possible Cobaltstrike C2 IP
47.93.63.179,Possible Cobaltstrike C2 IP
47.93.9.242,Possible Cobaltstrike C2 IP
47.94.13.132,Possible Cobaltstrike C2 IP
47.94.215.220,Possible Cobaltstrike C2 IP
47.94.222.211,Possible Cobaltstrike C2 IP
47.94.43.210,Possible Cobaltstrike C2 IP
47.95.1.240,Possible Cobaltstrike C2 IP
47.96.156.250,Possible Cobaltstrike C2 IP
47.96.174.24,Possible Cobaltstrike C2 IP
47.96.233.223,Possible Cobaltstrike C2 IP
47.97.120.142,Possible Cobaltstrike C2 IP
47.97.159.241,Possible Cobaltstrike C2 IP
47.97.207.177,Possible Cobaltstrike C2 IP
47.97.213.221,Possible Cobaltstrike C2 IP
47.97.222.10,Possible Cobaltstrike C2 IP
47.98.113.242,Possible Cobaltstrike C2 IP
47.98.173.89,Possible Cobaltstrike C2 IP
47.98.216.22,Possible Cobaltstrike C2 IP
47.98.220.25,Possible Cobaltstrike C2 IP
47.98.249.254,Possible Cobaltstrike C2 IP
47.99.105.250,Possible Cobaltstrike C2 IP
47.99.147.223,Possible Cobaltstrike C2 IP
47.99.151.68,Possible Cobaltstrike C2 IP
47.99.160.202,Possible Cobaltstrike C2 IP
47.99.171.179,Possible Cobaltstrike C2 IP
47.99.177.59,Possible Cobaltstrike C2 IP
47.99.45.68,Possible Cobaltstrike C2 IP
47.99.57.95,Possible Cobaltstrike C2 IP
49.13.56.4,Possible Cobaltstrike C2 IP
49.232.134.151,Possible Cobaltstrike C2 IP
49.232.163.2,Possible Cobaltstrike C2 IP
49.232.190.179,Possible Cobaltstrike C2 IP
49.232.199.131,Possible Cobaltstrike C2 IP
49.232.214.202,Possible Cobaltstrike C2 IP
49.232.241.119,Possible Cobaltstrike C2 IP
49.232.3.46,Possible Cobaltstrike C2 IP
49.232.67.116,Possible Cobaltstrike C2 IP
49.232.90.103,Possible Cobaltstrike C2 IP
49.233.27.197,Possible Cobaltstrike C2 IP
49.233.56.4,Possible Cobaltstrike C2 IP
49.233.62.180,Possible Cobaltstrike C2 IP
49.234.22.80,Possible Cobaltstrike C2 IP
49.234.29.148,Possible Cobaltstrike C2 IP
49.234.36.178,Possible Cobaltstrike C2 IP
49.234.41.63,Possible Cobaltstrike C2 IP
49.234.46.112,Possible Cobaltstrike C2 IP
49.235.72.127,Possible Cobaltstrike C2 IP
49.4.24.255,Possible Cobaltstrike C2 IP
49.4.88.243,Possible Cobaltstrike C2 IP
49.7.131.69,Possible Cobaltstrike C2 IP
49.7.207.141,Possible Cobaltstrike C2 IP
5.182.38.176,Possible Cobaltstrike C2 IP
5.182.38.207,Possible Cobaltstrike C2 IP
5.188.87.39,Possible Cobaltstrike C2 IP
5.188.87.47,Possible Cobaltstrike C2 IP
5.79.108.148,Possible Cobaltstrike C2 IP
5.8.18.240,Possible Cobaltstrike C2 IP
5.8.95.82,Possible Cobaltstrike C2 IP
50.17.149.220,Possible Cobaltstrike C2 IP
50.93.205.252,Possible Cobaltstrike C2 IP
51.222.196.75,Possible Cobaltstrike C2 IP
51.255.225.253,Possible Cobaltstrike C2 IP
51.68.138.162,Possible Metasploit C2 IP
51.68.174.80,Possible Cobaltstrike C2 IP
51.79.207.53,Possible Cobaltstrike C2 IP
51.79.214.246,Possible Cobaltstrike C2 IP
51.83.193.221,Possible Cobaltstrike C2 IP
52.0.77.64,Possible Cobaltstrike C2 IP
52.13.83.52,Possible Cobaltstrike C2 IP
52.142.187.48,Possible Cobaltstrike C2 IP
52.142.57.101,Possible Cobaltstrike C2 IP
52.168.15.130,Possible Cobaltstrike C2 IP
52.170.45.158,Possible Cobaltstrike C2 IP
52.170.97.124,Possible Cobaltstrike C2 IP
52.18.207.109,Possible PoshC2 IP
52.186.141.15,Possible Cobaltstrike C2 IP
52.190.16.160,Possible Cobaltstrike C2 IP
52.190.58.186,Possible Cobaltstrike C2 IP
52.191.64.121,Possible Cobaltstrike C2 IP
52.191.69.145,Possible Cobaltstrike C2 IP
52.20.121.120,Possible Cobaltstrike C2 IP
52.202.10.91,Possible Cobaltstrike C2 IP
52.220.77.124,Possible Cobaltstrike C2 IP
52.224.110.232,Possible Cobaltstrike C2 IP
52.224.63.68,Possible Cobaltstrike C2 IP
52.226.160.53,Possible Cobaltstrike C2 IP
52.229.108.220,Possible Cobaltstrike C2 IP
52.253.108.7,Possible Cobaltstrike C2 IP
52.255.158.56,Possible Cobaltstrike C2 IP
52.70.254.144,Possible Cobaltstrike C2 IP
52.78.207.108,Possible Cobaltstrike C2 IP
52.90.87.208,Possible Cobaltstrike C2 IP
54.145.9.123,Possible Cobaltstrike C2 IP
54.149.34.95,Possible Cobaltstrike C2 IP
54.149.61.80,Possible Cobaltstrike C2 IP
54.151.32.137,Possible Cobaltstrike C2 IP
54.165.147.46,Possible Cobaltstrike C2 IP
54.172.116.21,Possible Cobaltstrike C2 IP
54.183.172.133,Possible Cobaltstrike C2 IP
54.196.123.144,Possible Cobaltstrike C2 IP
54.196.194.166,Possible Cobaltstrike C2 IP
54.199.248.162,Possible Cobaltstrike C2 IP
54.199.86.237,Possible Cobaltstrike C2 IP
54.217.61.189,Possible Cobaltstrike C2 IP
54.226.3.99,Possible Cobaltstrike C2 IP
54.226.51.227,Possible Cobaltstrike C2 IP
54.234.158.24,Possible Cobaltstrike C2 IP
54.235.238.79,Possible Cobaltstrike C2 IP
54.236.154.41,Possible Cobaltstrike C2 IP
54.251.238.73,Possible Cobaltstrike C2 IP
58.87.104.41,Possible Cobaltstrike C2 IP
58.87.99.181,Possible Cobaltstrike C2 IP
59.110.172.50,Possible Cobaltstrike C2 IP
59.110.215.128,Possible Cobaltstrike C2 IP
59.110.235.230,Possible Cobaltstrike C2 IP
59.110.33.59,Possible Cobaltstrike C2 IP
59.110.4.246,Possible Cobaltstrike C2 IP
59.110.46.22,Possible Cobaltstrike C2 IP
60.188.56.136,Possible Cobaltstrike C2 IP
60.204.133.143,Possible Cobaltstrike C2 IP
60.204.151.215,Possible Cobaltstrike C2 IP
60.204.156.77,Possible Cobaltstrike C2 IP
60.204.200.204,Possible Cobaltstrike C2 IP
60.205.207.32,Possible Cobaltstrike C2 IP
61.136.208.3,Possible Cobaltstrike C2 IP
61.141.222.100,Possible Cobaltstrike C2 IP
62.182.159.147,Possible PoshC2 IP
62.182.159.155,Possible PoshC2 IP
62.204.41.24,Possible Cobaltstrike C2 IP
62.234.12.42,Possible Cobaltstrike C2 IP
62.234.13.73,Possible Cobaltstrike C2 IP
62.234.185.105,Possible Cobaltstrike C2 IP
62.234.201.60,Possible Cobaltstrike C2 IP
62.234.206.247,Possible Cobaltstrike C2 IP
62.234.3.242,Possible Cobaltstrike C2 IP
62.234.46.238,Possible Cobaltstrike C2 IP
62.72.7.108,Possible Metasploit C2 IP
64.176.35.130,Possible Cobaltstrike C2 IP
64.176.38.26,Possible Cobaltstrike C2 IP
64.176.7.118,Possible Cobaltstrike C2 IP
64.225.68.252,Possible Cobaltstrike C2 IP
64.227.18.171,Possible Cobaltstrike C2 IP
64.227.71.13,Possible Cobaltstrike C2 IP
64.27.23.140,Possible Cobaltstrike C2 IP
64.44.102.84,Possible Cobaltstrike C2 IP
64.94.211.20,Possible Cobaltstrike C2 IP
66.135.30.181,Possible Cobaltstrike C2 IP
66.175.213.178,Possible Cobaltstrike C2 IP
66.29.131.147,Possible Cobaltstrike C2 IP
68.178.202.230,Possible Cobaltstrike C2 IP
68.178.203.239,Possible Cobaltstrike C2 IP
68.178.204.133,Possible Cobaltstrike C2 IP
68.183.176.202,Possible Cobaltstrike C2 IP
68.183.19.39,Possible Metasploit C2 IP
68.183.237.202,Possible Cobaltstrike C2 IP
68.183.252.141,Possible Powershell Empire C2 IP
69.176.89.98,Possible Cobaltstrike C2 IP
72.10.160.162,Possible Metasploit C2 IP
72.10.160.163,Possible Metasploit C2 IP
72.10.160.164,Possible Metasploit C2 IP
72.10.160.165,Possible Metasploit C2 IP
72.10.160.166,Possible Metasploit C2 IP
72.38.97.86,Possible Metasploit C2 IP
72.44.68.94,Possible Cobaltstrike C2 IP
77.242.250.36,Possible Cobaltstrike C2 IP
77.75.230.153,Possible Cobaltstrike C2 IP
79.124.40.70,Possible Cobaltstrike C2 IP
79.136.1.95,Possible Cobaltstrike C2 IP
8.129.237.254,Possible Cobaltstrike C2 IP
8.130.106.206,Possible Cobaltstrike C2 IP
8.130.107.128,Possible Cobaltstrike C2 IP
8.130.117.87,Possible Cobaltstrike C2 IP
8.130.125.126,Possible Cobaltstrike C2 IP
8.130.18.110,Possible Cobaltstrike C2 IP
8.130.18.218,Possible Cobaltstrike C2 IP
8.130.38.218,Possible Cobaltstrike C2 IP
8.130.45.91,Possible Cobaltstrike C2 IP
8.130.75.152,Possible Cobaltstrike C2 IP
8.130.84.57,Possible Cobaltstrike C2 IP
8.130.86.184,Possible Cobaltstrike C2 IP
8.131.118.10,Possible Cobaltstrike C2 IP
8.134.108.35,Possible Cobaltstrike C2 IP
8.134.109.120,Possible Cobaltstrike C2 IP
8.134.111.99,Possible Cobaltstrike C2 IP
8.134.122.165,Possible Cobaltstrike C2 IP
8.134.209.29,Possible Cobaltstrike C2 IP
8.134.96.195,Possible Cobaltstrike C2 IP
8.135.112.178,Possible Cobaltstrike C2 IP
8.135.97.155,Possible Cobaltstrike C2 IP
8.136.201.3,Possible Cobaltstrike C2 IP
8.137.50.80,Possible Cobaltstrike C2 IP
8.137.97.92,Possible Cobaltstrike C2 IP
8.140.12.158,Possible Cobaltstrike C2 IP
8.140.135.23,Possible Cobaltstrike C2 IP
8.140.20.239,Possible Cobaltstrike C2 IP
8.140.23.148,Possible Cobaltstrike C2 IP
8.140.37.238,Possible Cobaltstrike C2 IP
8.140.50.236,Possible Cobaltstrike C2 IP
8.142.134.43,Possible Cobaltstrike C2 IP
8.142.69.99,Possible Cobaltstrike C2 IP
8.143.2.128,Possible Cobaltstrike C2 IP
8.146.200.148,Possible Cobaltstrike C2 IP
8.209.244.255,Possible Cobaltstrike C2 IP
8.210.2.157,Possible Cobaltstrike C2 IP
8.212.44.149,Possible Cobaltstrike C2 IP
8.212.49.116,Possible Cobaltstrike C2 IP
8.217.147.50,Possible Cobaltstrike C2 IP
8.218.129.91,Possible Cobaltstrike C2 IP
8.218.203.72,Possible Cobaltstrike C2 IP
8.218.250.197,Possible Cobaltstrike C2 IP
8.218.28.246,Possible Cobaltstrike C2 IP
8.218.61.216,Possible Cobaltstrike C2 IP
8.219.185.16,Possible Cobaltstrike C2 IP
8.219.207.66,Possible Cobaltstrike C2 IP
8.219.218.164,Possible Cobaltstrike C2 IP
8.219.60.122,Possible Cobaltstrike C2 IP
8.222.132.67,Possible Cobaltstrike C2 IP
8.222.245.215,Possible Cobaltstrike C2 IP
80.143.38.103,Possible Cobaltstrike C2 IP
80.66.88.127,Possible Cobaltstrike C2 IP
81.17.20.66,Possible Metasploit C2 IP
81.19.137.0,Possible Cobaltstrike C2 IP
81.68.106.68,Possible Cobaltstrike C2 IP
81.68.115.220,Possible Cobaltstrike C2 IP
81.68.116.198,Possible Cobaltstrike C2 IP
81.68.121.207,Possible Cobaltstrike C2 IP
81.68.121.240,Possible Cobaltstrike C2 IP
81.68.130.209,Possible Cobaltstrike C2 IP
81.68.137.215,Possible Cobaltstrike C2 IP
81.68.186.243,Possible Cobaltstrike C2 IP
81.68.194.174,Possible Cobaltstrike C2 IP
81.68.215.53,Possible Cobaltstrike C2 IP
81.68.225.136,Possible Cobaltstrike C2 IP
81.68.227.204,Possible Cobaltstrike C2 IP
81.68.232.146,Possible Cobaltstrike C2 IP
81.68.241.8,Possible Cobaltstrike C2 IP
81.68.248.129,Possible Cobaltstrike C2 IP
81.68.249.97,Possible Cobaltstrike C2 IP
81.68.252.42,Possible Cobaltstrike C2 IP
81.68.253.13,Possible Cobaltstrike C2 IP
81.68.77.167,Possible Cobaltstrike C2 IP
81.69.10.170,Possible Cobaltstrike C2 IP
81.69.18.115,Possible Cobaltstrike C2 IP
81.69.221.247,Possible Cobaltstrike C2 IP
81.69.96.149,Possible Cobaltstrike C2 IP
81.70.0.37,Possible Cobaltstrike C2 IP
81.70.135.239,Possible Cobaltstrike C2 IP
81.70.167.153,Possible Cobaltstrike C2 IP
81.70.183.22,Possible Cobaltstrike C2 IP
81.70.190.25,Possible Cobaltstrike C2 IP
81.70.253.205,Possible Cobaltstrike C2 IP
81.70.29.244,Possible Cobaltstrike C2 IP
81.70.3.30,Possible Cobaltstrike C2 IP
81.70.5.157,Possible Cobaltstrike C2 IP
81.71.133.220,Possible Cobaltstrike C2 IP
81.71.68.50,Possible Cobaltstrike C2 IP
81.71.69.178,Possible Cobaltstrike C2 IP
82.156.148.34,Possible Cobaltstrike C2 IP
82.156.148.36,Possible Cobaltstrike C2 IP
82.156.154.72,Possible Cobaltstrike C2 IP
82.156.157.156,Possible Cobaltstrike C2 IP
82.156.166.154,Possible Cobaltstrike C2 IP
82.156.177.149,Possible Cobaltstrike C2 IP
82.156.188.211,Possible Cobaltstrike C2 IP
82.156.225.16,Possible Cobaltstrike C2 IP
82.156.28.224,Possible Cobaltstrike C2 IP
82.156.29.83,Possible Cobaltstrike C2 IP
82.156.55.208,Possible Cobaltstrike C2 IP
82.156.67.15,Possible Cobaltstrike C2 IP
82.157.101.73,Possible Cobaltstrike C2 IP
82.157.110.128,Possible Cobaltstrike C2 IP
82.157.125.21,Possible Cobaltstrike C2 IP
82.157.138.249,Possible Cobaltstrike C2 IP
82.157.145.105,Possible Cobaltstrike C2 IP
82.157.145.234,Possible Cobaltstrike C2 IP
82.157.147.131,Possible Cobaltstrike C2 IP
82.157.157.230,Possible Cobaltstrike C2 IP
82.157.169.10,Possible Cobaltstrike C2 IP
82.157.17.183,Possible Cobaltstrike C2 IP
82.157.173.159,Possible Cobaltstrike C2 IP
82.157.195.150,Possible Cobaltstrike C2 IP
82.157.63.28,Possible Cobaltstrike C2 IP
82.157.66.32,Possible Cobaltstrike C2 IP
83.212.86.169,Possible Metasploit C2 IP
85.10.134.79,Possible Cobaltstrike C2 IP
85.175.101.203,Possible Cobaltstrike C2 IP
85.206.172.24,Possible Cobaltstrike C2 IP
85.217.144.148,Possible Cobaltstrike C2 IP
88.214.26.100,Possible Cobaltstrike C2 IP
88.214.26.54,Possible Cobaltstrike C2 IP
88.218.192.130,Possible Cobaltstrike C2 IP
88.218.60.212,Possible Cobaltstrike C2 IP
89.116.255.157,Possible Metasploit C2 IP
89.147.108.109,Possible Cobaltstrike C2 IP
89.147.110.174,Possible Cobaltstrike C2 IP
89.19.214.166,Possible Cobaltstrike C2 IP
91.103.253.48,Possible Cobaltstrike C2 IP
91.103.253.98,Possible Cobaltstrike C2 IP
91.206.178.165,Possible Cobaltstrike C2 IP
91.213.50.110,Possible Cobaltstrike C2 IP
91.215.85.166,Possible Cobaltstrike C2 IP
91.215.85.222,Possible Cobaltstrike C2 IP
91.219.215.6,Possible Metasploit C2 IP
91.238.181.251,Possible Cobaltstrike C2 IP
91.238.203.23,Possible Cobaltstrike C2 IP
92.222.172.39,Possible Cobaltstrike C2 IP
92.63.196.45,Possible Cobaltstrike C2 IP
92.63.196.48,Possible Cobaltstrike C2 IP
93.157.86.27,Possible Cobaltstrike C2 IP
93.179.127.146,Possible Cobaltstrike C2 IP
93.95.225.253,Possible Metasploit C2 IP
94.131.113.34,Possible Cobaltstrike C2 IP
94.23.255.82,Possible Metasploit C2 IP
94.242.61.116,Possible Metasploit C2 IP
95.169.25.166,Possible Cobaltstrike C2 IP
95.213.145.101,Possible PoshC2 IP
95.214.11.213,Possible Cobaltstrike C2 IP
95.214.26.27,Possible Cobaltstrike C2 IP
95.214.27.59,Possible Cobaltstrike C2 IP
98.71.232.223,Possible Cobaltstrike C2 IP
